,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
122,"RT @instagram: How @annieatkins helped create the intricate, stylized world inside “The Grand Budapest Hotel” http://t.co/FnOb5UCSLz #golde…",1421015129158,554403750744719362,1195204531,camilinhaa_f,['golde'],": how helped create the intricate, stylized world inside the grand budapest hotel"
123,"RT @MarilynMonroe: In 1960, #MarilynMonroe won a #GoldenGlobe for her performance in Some Like It Hot. http://t.co/hNQzwZcL1n",1421015129209,554403750958596096,1586091368,M_Monroe_shirts,"['MarilynMonroe', 'GoldenGlobe']",": in , won a for her performance in some like it hot."
124,The Best Boozy Moments in Golden Globes History http://t.co/zbymytxe28 via @ElleMagazine,1421015129210,554403750962413570,21549060,LiveHealthyGlow,[],the best boozy moments in golden globes history via
125,"RT @SistersMovie: They're not only @goldenglobes hosts, they're also #Sisters, in theaters December 18, 2015. http://t.co/r0I88lcRT3",1421015129214,554403750979592193,339112709,annatrapnell,['Sisters'],": they're not only hosts, they're also , in theaters december , ."
126,"""@goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come..."" // Ya casiii! @AbbyAvs",1421015129342,554403751516459008,99848071,jacks2nite,"['GoldenGlobes', 'RedCarpet']",""": the is open! here they come..."" // ya casiii!"
127,nw: Taylor Swift - Blank Space http://t.co/teD9VhGY0g via YouTube'' The Golden Globes syndrome continues,1421015129492,554403752145203200,569035563,LwangaMundo,[],nw: taylor swift - blank space via youtube'' the golden globes syndrome continues
128,"RT @MovieMantz: The #GoldenGlobes carpet looks empty now, but in 40 mins, it's gonna be packed with STARS! #Access @accesshollywood http://…",1421015129629,554403752719822849,1536143952,miadaw,"['GoldenGlobes', 'Access']",": the carpet looks empty now, but in mins, it's gonna be packed with stars! http://"
129,"RT @ditzkoff: And if you enjoy impulsive decisions from governing bodies whose actions can’t be justified, stay tuned for the Golden Globes.",1421015129725,554403753122856960,16735715,Krizanovich,[],": and if you enjoy impulsive decisions from governing bodies whose actions cant be justified, stay tuned for the golden globes."
130,"Thx for all the support. Win or lose, just happy to be here. #GoldenGlobes",1421015129746,554403753210556416,18004553,thebenshow,['GoldenGlobes'],"thx for all the support. win or lose, just happy to be here."
131,RT @MadonnaNation: Flashback 3 years ago at #GoldenGlobes #Madonna vs #EltonJohn #StayPressed http://t.co/rE6EedGyCm,1421015129868,554403753722667008,361825194,Lorena_MDNA,"['GoldenGlobes', 'Madonna', 'EltonJohn', 'StayPressed']",: flashback years ago at vs
132,The 72st Golden Globes Live Stream 2015 vs PCA Live,1421015129990,554403754234351617,49941082,zureklukasz,[],the st golden globes live stream vs pca live
133,RT @jaimecamil: Let the games begin! / Que empiece la fiesta! #JaneTheVirgin @goldenglobes @cwjanethevirgin @CBS @CBSTVStudios #TheCW http:…,1421015130352,554403755752710144,2762435531,maria206_maria,"['JaneTheVirgin', 'TheCW']",: let the games begin! / que empiece la fiesta! http:
134,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015130602,554403756800872449,2968259216,MartinMegan89,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
135,RT @LDReyGlobal: Lana Del Rey is nominated to the Golden Globe awards 2015 with Big Eyes as 'Best Original Song' taking place tonight! http…,1421015130604,554403756809678849,2381021649,bijouxromaine,[],: lana del rey is nominated to the golden globe awards with big eyes as 'best original song' taking place tonight! http
136,"RT @pizzafixesjen: #INFO: The Golden Globes will start TONIGHT at 8 PM ET! According @heatworld &amp; @JenLawUS, Jennifer Lawrence will attend!",1421015130638,554403756952276992,128393727,iBrittanyLong,['INFO'],": : the golden globes will start tonight at pm et! according &amp; , jennifer lawrence will attend!"
137,im gonna go quickly buy some food so i can have a nice feast fro the golden globes,1421015130647,554403756989616128,565910267,langesstreep,[],im gonna go quickly buy some food so i can have a nice feast fro the golden globes
138,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug,1421015130974,554403758361575424,126631656,sayutorales,['GoldenGlobes'],: george clooney will receive the cecil b. demille award at tonight's
139,#Repost @beverlyhilton ⁰#LastMinute prep for the @goldenglobes! #HomeOfTheGlobes #RedCarpet #GoldenGlobes by elcapuccino ...,1421015131139,554403759053635585,1240563103,SwaeggOut,"['Repost', 'LastMinute', 'HomeOfTheGlobes', 'RedCarpet', 'GoldenGlobes']",prep for the ! by elcapuccino ...
140,@delenaftgrey @jamieftdornan @2cuteaurora guys you can watch the red carpet here http://t.co/lQpjwOZmSq :),1421015131296,554403759712120833,2875750763,JDornanArmy,[],guys you can watch the red carpet here
141,I think they should have Brad also decide what all the men should wear! Like I feel Clooney should wear a Dior gown #RedCarpet #AskHerMore,1421015131412,554403760198647808,2772262011,TheHastiProject,"['RedCarpet', 'AskHerMore']",i think they should have brad also decide what all the men should wear! like i feel clooney should wear a dior gown
142,"RT @goldenglobes: Creating multiple mini Moët Moments on the @GoldenGlobes red carpet… http://t.co/aNSHC240w0
#MoetMoment",1421015131613,554403761041731586,2835467453,AgosFangirl,['MoetMoment'],: creating multiple mini mot moments on the red carpet
143,"Great day for Jane the Virgin fans: renewed for S2, and nominated for Golden Globes today. Ep 7 is on @FOX8tv at 7.30 http://t.co/48JunwsyRW",1421015131644,554403761171349504,17910059,remynuma,[],"great day for jane the virgin fans: renewed for s2, and nominated for golden globes today. ep is on at"
144,#goldenglobes #glam360 #e #redcarpet #aquafina @wilhelmina_la @wilhelminamodels @wilhelminamodelsmia @starsmodelmgmt by nicoledomecus ...,1421015131749,554403761612156928,1240563103,SwaeggOut,"['goldenglobes', 'glam360', 'e', 'redcarpet', 'aquafina']",by nicoledomecus ...
145,“@RobinGivhan: ..Hollywood...Why the red carpet hurts fashion http://t.co/JN38AyzJPe”  Might not 'hurt' but won't help much. #GoldenGlobes,1421015131897,554403762232918017,33740523,AnnieHorth,['GoldenGlobes'],: ..hollywood...why the red carpet hurts fashion might not 'hurt' but won't help much.
146,RT @msleamichele: Wait till you see what @EsteeStanley and I have planned for today! #GoldenGlobes2015,1421015132059,554403762912382976,2300752870,emily__sessa,['GoldenGlobes2015'],: wait till you see what and i have planned for today!
147,@marcmalkin @JenPerfAniston @goldenglobes With what went on in Paris don't feel like watching GG but can't miss out on JA possibly winning.,1421015132140,554403763251712000,2919933614,DaytoReJoyce,[],with what went on in paris don't feel like watching gg but can't miss out on ja possibly winning.
148,"RT @goldenglobes: Creating multiple mini Moët Moments on the @GoldenGlobes red carpet… http://t.co/aNSHC240w0
#MoetMoment",1421015132155,554403763315040256,978142897,LilliumD,['MoetMoment'],: creating multiple mini mot moments on the red carpet
149,RT @AnahiHND: When glee won Golden Globe. 😭❤😭 http://t.co/mXsFJz8Oew,1421015132196,554403763486986240,950185543,MeantobeV,[],: when glee won golden globe.
150,"#CiakLegends 
Robin Williams con il @goldenglobes vinto per Mrs. Doubtfire.
Era il 22 gennaio del 1994. #GoldenGlobes http://t.co/4YhdQhMpRR",1421015132245,554403763692527616,857004631,ciakmag,"['CiakLegends', 'GoldenGlobes']",robin williams con il vinto per mrs. doubtfire.era il gennaio del .
151,#Repost @goldenglobes ⁰The #GoldenGlobes #RedCarpet is still bustling with activity and final preparations! Only four and a half hours to...,1421015132379,554403764254158848,1240563103,SwaeggOut,"['Repost', 'GoldenGlobes', 'RedCarpet']",the is still bustling with activity and final preparations! only four and a half hours to...
152,Which movie do you think will win for Best Picture - Drama at tonight's Golden Globes? http://t.co/yMueZ7xwlm,1421015132407,554403764371984384,2573350022,SophiaClark83,[],which movie do you think will win for best picture - drama at tonight's golden globes?
153,RT @httpjamarl: Miley's going to the golden globes with Patrick tonight http://t.co/o95QuL8Gj0,1421015132479,554403764673974272,2511176970,mileyctongue,[],: miley's going to the golden globes with patrick tonight
154,Sorry but the Golden Globes will not supercede #DowntonAbbey for me. Those awards are for TV I do not watch. #DowntonPBS,1421015132561,554403765017513984,53983017,msirismg,"['DowntonAbbey', 'DowntonPBS']",sorry but the golden globes will not supercede for me. those awards are for tv i do not watch.
155,RT @waltfrasier: Ready for the #GoldenGlobes ? Watch our LIVE REACTION video tonight  http://t.co/WEbVJZ1QUf via #sisters #GBvsDAL #lmaonyc,1421015132755,554403765831208961,2973019346,nhathuyhsg67,"['GoldenGlobes', 'sisters', 'GBvsDAL', 'lmaonyc']",: ready for the ? watch our live reaction video tonight via
156,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015132805,554403766040936448,148922109,priskilla_inc,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
157,“@Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/TrR9x9haWC http://t.co/PnliZ8wWqE”,1421015133036,554403767010222080,2566694934,ENTPRDream,['GoldenGlobes'],: george clooney will receive the cecil b. demille award at tonight's
158,Guiliana Rancic has some serious makeup on today. Love her dress though. #GoldenGlobes,1421015133045,554403767047946242,249858889,mburl10,['GoldenGlobes'],guiliana rancic has some serious makeup on today. love her dress though.
159,"RT @PsychokineticEX: @AdamBaldwin @draginol @Nero They bet the farm on Quinn. She's their best meat shield from #GamerGate. If she falls, G…",1421015133082,554403767202746368,17665210,Lugash,['GamerGate'],": they bet the farm on quinn. she's their best meat shield from . if she falls, g"
160,RT @Variety: George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes http://t.co/tlyNew3C4G http://t.co/bbKn1s4Oug,1421015133455,554403768767614976,24565135,mkottick,['GoldenGlobes'],: george clooney will receive the cecil b. demille award at tonight's
161,"RT @MovieMantz: The #GoldenGlobes carpet looks empty now, but in 40 mins, it's gonna be packed with STARS! #Access @accesshollywood http://…",1421015133494,554403768931201026,93093968,jaime_twit,"['GoldenGlobes', 'Access']",": the carpet looks empty now, but in mins, it's gonna be packed with stars! http://"
162,@goldenglobes Meryl Streep!!,1421015133740,554403769963012096,1161765312,mckayla724,[],meryl streep!!
163,gg allin holy shit I completely forgot about him,1421015133932,554403770768302080,2862561119,Tourettorist,[],gg allin holy shit i completely forgot about him
164,RT @eonline: Remembering Oscar de la Renta: Let's look back at his gorgeous red carpet looks over the years. #ERedCarpet http://t.co/tl9vXN…,1421015134338,554403772471189506,30138539,DrLisaWP,['ERedCarpet'],: remembering oscar de la renta: let's look back at his gorgeous red carpet looks over the years.
165,RT @goldenglobes: We spotted the guys from #Entourage on the #GoldenGlobes #redcarpet in a Hollywood #meta moment. http://t.co/ih6lqkVIuc,1421015134502,554403773158666241,427916368,bripal98,"['Entourage', 'GoldenGlobes', 'redcarpet', 'meta']",: we spotted the guys from on the in a hollywood moment.
166,Quick question. Who will be live tweeting the Golden Globes? So I can just unfollow you now. Thanks.,1421015134509,554403773188415491,158236191,thecinematik,[],quick question. who will be live tweeting the golden globes? so i can just unfollow you now. thanks.
167,RT @msleamichele: So excited for the #GoldenGlobes today! Looking back on dresses from years past! #GoldenGlobes2015 http://t.co/zFi6AohzGq,1421015134759,554403774236999680,2934149159,IntoGlamWrexham,"['GoldenGlobes', 'GoldenGlobes2015']",: so excited for the today! looking back on dresses from years past!
168,"RT @metacritic: Metascores for #GoldenGlobes best pic drama noms: 
[100] Boyhood
[89] Selma
[81] Foxcatcher
[72] Imitation Game
[72] Theory…",1421015134936,554403774979391488,2920350249,kimpak77,['GoldenGlobes'],: metascores for best pic drama noms: [100] boyhood[89] selma[81] foxcatcher[72] imitation game[72] theory
169,Thanks E!Online - this is beautiful. #oscardelarenta #legend #goldenglobes #eredcarpet http://t.co/2t6s054oIw,1421015135141,554403775839215618,22173073,marlawhite,"['oscardelarenta', 'legend', 'goldenglobes', 'eredcarpet']",thanks e!online - this is beautiful.
170,@smrtgrls reminds me of Mayim Bialik's response on red carpet for Big Bang Theory http://t.co/3OFVxuh3sK #AskHerMore #Science,1421015135223,554403776183152640,184910364,draziraphale,"['AskHerMore', 'Science']",reminds me of mayim bialik's response on red carpet for big bang theory
171,RT @ELLEmagazine: 10 absolutely *PRICELESS* drunk moments at the #GoldenGlobes: http://t.co/7KRKrgcDje http://t.co/wEslk6qbpY,1421015135350,554403776715829248,1340431891,lauracappo,['GoldenGlobes'],: absolutely *priceless* drunk moments at the :
172,RT @wmag: 10 blingy accessories to wear at the #GoldenGlobes—or maybe just a #GoldenGlobes party: http://t.co/SvL2a26Mm2 http://t.co/m3fBWM…,1421015135364,554403776774569986,2926918432,LuxryWorld,"['GoldenGlobes', 'GoldenGlobes']",: blingy accessories to wear at the maybe just a party:
173,RT @gaslandmovie: Go Mark Go!  Good luck to NY antifracking hero @MarkRuffalo at the #GoldenGlobes !! Get get em bro!,1421015135420,554403777009434624,318471909,summitstrk,['GoldenGlobes'],: go mark go! good luck to ny antifracking hero at the !! get get em bro!
174,RT @goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come...,1421015135688,554403778133127170,281993449,irenelkei,"['GoldenGlobes', 'RedCarpet']",: the is open! here they come...
175,On the Blog this week: Funky Bruno Mars tunes and some very cool tables. Have a #GoldenGlobes kinda night! :)http://t.co/Todz0WzKcW,1421015135694,554403778158690305,2422632085,IBreakNewsBlog,['GoldenGlobes'],on the blog this week: funky bruno mars tunes and some very cool tables. have a kinda night!
